high_rise,lst,elevation,area_sqm,centroid_x,centroid_y,_match_group
1,25.920000000000016,297.0,458.4499592062151,106.3142114521049,29.610431397334743,treated
1,28.00600000000003,350.0,808.1769630474269,106.50969195712126,29.65349611109095,treated
1,29.6013333333334,220.0,753.8877096037844,106.79437071310508,29.64082972275252,treated
1,25.46000000000004,255.0,1442.4122952994385,106.56523416622606,29.53545827081942,treated
1,24.88333333333333,231.0,724.7699845300609,106.5246208358531,29.51682477294664,treated
1,28.547500000000014,286.0,646.3846580114654,106.4387601417249,29.431886033818262,treated
1,23.847837837837854,213.0,888.0983679623632,106.54040260891053,29.493348369245243,treated
1,25.445625000000007,292.0,124.71761814553348,106.4831371629181,29.46863506967521,treated
1,28.4818518518519,299.0,811.5127752038694,106.32552026770634,29.311717443846145,treated
1,25.3629411764706,270.0,50.62629102257984,106.5636235305072,29.503049396906132,treated
1,25.613333333333344,257.0,236.9237798310945,106.4607965271673,29.58828001029165,treated
1,29.32285714285717,333.0,530.0743326881865,106.4702499799846,29.523417808112303,treated
1,29.005652173913063,399.0,511.1581429021707,106.54434552831856,29.659364743289597,treated
1,24.9974285714286,378.0,109.44089924012584,106.48104963978484,29.547088280495323,treated
1,25.5094285714286,316.0,628.6942249802202,106.51340664949808,29.53732095867832,treated
1,22.70705882352945,215.0,106.07676227630022,106.44287729133336,29.8240672353334,treated
1,28.96931034482759,338.0,55.0172198633143,106.4618489835733,29.497175179078283,treated
1,28.547500000000014,259.0,1162.1764307399835,106.44053568153304,29.437068212064588,treated
1,26.64937500000002,317.0,536.2144195056517,106.54174778353185,29.577041684247583,treated
1,26.79000000000002,264.0,1088.939838692009,106.5045729920876,29.581393854328784,treated
1,25.63000000000005,249.0,466.5233963322368,106.54256125228645,29.60331815236732,treated
1,24.03000000000003,189.0,67.60637063088097,106.60128590026628,29.603129869828543,treated
1,26.62636363636369,280.0,221.44972813131423,106.51571895681327,29.57390004171488,treated
1,25.163333333333355,204.0,544.8695843142723,106.54269718124216,29.462882119186744,treated
1,26.82133333333337,337.0,636.2874891420712,106.48371155294248,29.491460249135763,treated
1,24.39137931034486,279.0,715.1868484825413,106.2902842264646,29.620165736115908,treated
1,24.9614285714286,237.0,613.820257365578,106.60373533864173,29.59685899276881,treated
1,30.89888888888896,374.0,693.023421226637,106.31309317135252,29.40094275618588,treated
1,26.23687500000005,321.0,670.1731789157418,106.50847537870204,29.5444163785334,treated
1,23.769459459459483,231.0,417.1990114969923,106.53282577340484,29.528687251177008,treated
1,25.359677419354853,258.0,64.17572425167397,106.40945801700002,29.831183257066776,treated
1,28.242727272727336,380.0,606.9420122241003,106.55765832817148,29.665889306183903,treated
1,27.057407407407425,428.0,775.3776542983624,106.54129951020543,29.64429481803535,treated
1,27.055161290322587,389.0,673.8517789063353,106.47142370144483,29.541132896083663,treated
1,26.961515151515187,291.0,807.8961623211429,106.50909910324502,29.52781103656012,treated
1,24.83571428571429,244.0,398.2798919976516,106.5552973906917,29.56098853662162,treated
1,24.83571428571429,312.0,442.9209440746821,106.55782941218304,29.55852559762507,treated
1,23.639142857142872,179.0,2537.0949490531084,106.58273367660132,29.568404264717536,treated
1,27.048518518518502,369.0,174.31174657685412,106.52786945133332,29.63982098750006,treated
1,24.03000000000003,189.0,8.048313882981475,106.60212736500009,29.601869168600047,treated
1,27.110000000000014,319.0,1096.6192700058118,106.53296046796672,29.595917260614883,treated
1,26.66187500000001,315.0,155.1030407875609,106.5250727097864,29.588228770011465,treated
1,25.25875000000002,209.0,821.3019393503192,106.5377865403432,29.4582684157591,treated
1,27.170000000000016,276.0,705.0982212755762,106.37759734178825,29.6101201769372,treated
1,29.024482758620707,335.0,1019.2386611893104,106.46164734097373,29.50699233977057,treated
1,26.17062500000003,238.0,844.3961089586315,106.55110864758409,29.610221884954147,treated
1,29.57800000000003,265.0,635.7920175837467,106.44056216387428,29.46546470686849,treated
1,28.141428571428605,409.0,42.84374935927704,106.60198565066672,29.70282709120007,treated
1,25.399677419354877,234.0,812.4462909781611,106.39904950014471,29.79768634827505,treated
1,24.79514285714288,231.0,395.4917333906356,106.56787893220633,29.54126262526249,treated
1,24.45193548387101,206.0,907.1067746698318,106.27648289267164,29.281911224575985,treated
1,26.13187500000004,264.0,311.54956691139046,106.43489613725802,29.571296208514728,treated
1,25.12515151515157,294.0,785.512637155196,106.55409243247408,29.58363348379278,treated
1,24.83571428571429,212.0,831.0505193860055,106.55316906631056,29.563393535426528,treated
1,27.328333333333376,289.0,776.7707094529545,106.6260183535192,29.481881116175696,treated
1,24.63000000000005,279.0,1346.285847914934,106.5603425108546,29.583252726060607,treated
1,26.699375000000032,267.0,609.3850164748899,106.4640769621333,29.55925743527106,treated
1,25.39117647058828,223.0,1046.6700983573116,106.54622537168125,29.56296910735816,treated
1,25.00290322580645,228.0,725.6944947167767,106.50682866368028,29.465019829749416,treated
1,24.45055555555558,240.0,1133.7914477649415,106.5355427659803,29.48632607224202,treated
1,26.491481481481514,269.0,721.173934978612,106.5077065139664,29.801886554765904,treated
1,25.445625000000007,266.0,234.85410518394667,106.48140666505044,29.46856140980494,treated
1,26.34103448275863,212.0,691.0163306724743,106.5222437630154,29.460091472775527,treated
1,28.068518518518545,296.0,1507.30150091027,106.44829685034364,29.539473881176047,treated
1,25.445625000000007,265.0,739.0466048228368,106.47810243342742,29.47089229464416,treated
1,27.185333333333347,240.0,647.8345360712725,106.49641637369162,29.385953673256942,treated
1,26.593750000000057,328.0,592.3058024851963,106.52820371647064,29.592881223378328,treated
1,25.25875000000002,186.0,29.139258861061453,106.53892427666672,29.456381385233385,treated
1,24.09400000000005,258.0,956.713203740855,106.57118108099748,29.56290654379457,treated
1,24.03000000000003,189.0,11.803982755834248,106.60215562908438,29.60176572592229,treated
1,25.06,188.0,447.4261373403674,106.50010113152032,29.55716353434832,treated
1,26.699375000000032,244.0,880.3946717251196,106.46500391296784,29.56108373231332,treated
1,23.70542857142857,175.0,1285.2707139666818,106.58153077743492,29.557676976681574,treated
1,26.83160000000004,345.0,751.5355781968492,106.60915850443772,29.673157739617725,treated
1,26.363529411764773,280.0,5330.626513739033,106.52341860164364,29.5735482743444,treated
1,28.303846153846223,256.0,690.9814131331062,106.43931059484323,29.44790780890323,treated
1,27.31960000000004,375.0,610.152587346367,106.56177009923148,29.656313321386467,treated
1,27.055161290322587,386.0,1350.9862382044164,106.4763226307437,29.544191864518407,treated
1,24.625625000000014,208.0,942.4796366276204,106.52307428370962,29.465236341094176,treated
1,24.09400000000005,250.0,722.1083175046742,106.57461260074442,29.563200429236566,treated
1,26.646296296296327,422.0,427.6101867519826,106.54050123616372,29.62937039601748,treated
1,26.298125000000027,274.0,58.6710065323214,106.57017549723832,29.51635044643955,treated
1,27.80703703703705,310.0,713.8324200588963,106.63542697683737,29.472059524409264,treated
1,27.022857142857163,299.0,563.7378270536394,106.5085701618348,29.61772999345169,treated
1,27.39615384615388,288.0,528.4171038507232,106.3662476575992,29.61424303794857,treated
1,26.56769230769231,335.0,46.27561974591138,106.52772523518227,29.630981029586493,treated
1,25.06,211.0,417.7843157638242,106.50147844345524,29.555894476051098,treated
1,26.241111111111135,302.0,58.66798173503906,106.51925785358902,29.626944601274914,treated
1,25.5094285714286,339.0,520.70872351209,106.52077962097988,29.545054984105363,treated
1,27.3938461538462,326.0,32.235545127529235,106.48101236705908,29.73360513018501,treated
1,26.816451612903226,259.0,1259.100359752552,106.49631070427722,29.51788213150912,treated
1,27.10448275862069,304.0,524.6350626449611,106.49676274007142,29.544786069772098,treated
1,27.135625000000005,233.0,766.6848475693781,106.45196188662597,29.65400143822985,treated
1,29.09413793103454,346.0,3065.5849847029763,106.47794311762362,29.531960460114195,treated
1,24.688125000000014,229.0,1131.6527013210448,106.4621569766388,29.625648151174747,treated
1,29.59928571428577,342.0,703.3476421454293,106.45799441129137,29.490791921804693,treated
1,24.09400000000005,265.0,811.872230005053,106.57591183004108,29.561658778065567,treated
1,29.84047619047624,416.0,619.8734565091877,106.63926210073907,29.743474935906047,treated
1,28.068518518518545,285.0,87.25404877789278,106.4452664856667,29.543277845033344,treated
1,28.71428571428578,353.0,522.0348730819328,106.49120220536297,29.534180233429744,treated
1,24.723714285714323,222.0,221.45970730357868,106.55264332360576,29.50534559626588,treated
1,27.707241379310403,202.0,1000.2993313708976,106.53086845571217,29.45008031670186,treated
1,26.64937500000002,307.0,687.7793649663305,106.54909686792485,29.580887661849285,treated
1,26.445625000000007,302.0,910.8852016412848,106.53880093864036,29.58509382611257,treated
1,27.8471428571429,250.0,271.1746247991341,106.54128239784488,29.61048804062878,treated
1,25.100000000000023,299.0,762.9961314351624,106.2912317728239,29.6094429814268,treated
1,24.9520689655173,213.0,569.6189360112784,106.54985107049728,29.453175637769466,treated
1,24.352857142857147,264.0,906.4559954442936,106.56513651341604,29.56167330623235,treated
1,26.17062500000003,250.0,266.7456534859874,106.55315977742151,29.60899265548106,treated
1,24.403939393939424,226.0,959.246404856468,106.27091093641036,29.272373191938485,treated
1,24.352857142857147,282.0,116.23235936993156,106.55926755548803,29.56144314053063,treated
1,26.8951851851852,236.0,681.8555785622829,106.6765280840194,29.513534767494324,treated
1,24.921176470588307,249.0,784.111332074756,106.5914872064029,29.57860199578551,treated
1,23.76588235294122,213.0,152.6152988195599,106.5893615867691,29.552729702704017,treated
1,25.589375000000015,233.0,314.1629466318164,106.44764575260696,29.61462709727732,treated
1,26.34103448275863,199.0,640.1357937320507,106.52804847585514,29.46304732779488,treated
1,26.77896551724143,284.0,762.3032582212688,106.37872499087509,29.586587811939445,treated
1,25.028064516129064,207.0,1046.5258735064149,106.44091082025612,29.644027830763104,treated
1,25.14058823529416,286.0,1130.1589173105633,106.5942251991918,29.58814757729425,treated
1,27.693870967741987,332.0,503.8975648380932,106.47270463028188,29.499752877252718,treated
1,28.1870370370371,315.0,736.5547073465101,106.46664697236642,29.48228500865237,treated
1,24.88333333333333,231.0,826.7462300145023,106.52526641759228,29.51213594384496,treated
1,27.43074074074076,249.0,132.5225423626611,106.65283895871592,29.5118221350086,treated
1,25.7607142857143,293.0,742.3320227408371,106.30638925978734,29.613764994858816,treated
1,26.913225806451635,345.0,927.439621606045,106.48482546301052,29.54017825372465,treated
1,23.76588235294122,180.0,1281.7077243645767,106.58260954072618,29.54616920261937,treated
1,26.31066666666669,271.0,623.4517987108014,106.47658440973689,29.47539759716352,treated
1,25.06,264.0,926.0079594896786,106.50278159822903,29.562784910773797,treated
1,26.601515151515173,302.0,611.6191471121418,106.53933514408835,29.57903309163358,treated
1,28.28692307692313,282.0,780.2349725244161,106.33083292635304,29.31589279523545,treated
1,24.45055555555558,246.0,77.68159516635546,106.53208732766666,29.48546373440007,treated
1,29.32285714285717,335.0,58.23899124525528,106.472897714509,29.52591799927908,treated
1,28.16391304347832,381.0,89.19909034932769,106.55189221954736,29.657504562335543,treated
1,25.72741935483873,292.0,1032.603322296204,106.48347468695265,29.48131508722589,treated
1,25.46764705882356,243.0,738.5045422955889,106.43715197997167,29.830804214070557,treated
1,27.610000000000014,287.0,719.7067813151875,106.23484485868131,29.477422109471096,treated
1,22.83424242424246,198.0,676.9483803431829,106.52371968105182,29.41705607414556,treated
1,26.59647058823532,306.0,461.9096728087365,106.5638990245,29.52458901050001,treated
1,28.004193548387093,316.0,565.4119852086635,106.48546023426914,29.509460772013256,treated
1,28.416206896551785,325.0,691.4781786624907,106.46941590684264,29.508879190786757,treated
1,27.44785714285717,260.0,798.4341429982816,106.58343696603002,29.649569773566046,treated
1,27.810740740740755,282.0,511.92646561199433,106.33683337382536,29.62014997641707,treated
1,26.804814814814847,437.0,256.1229262566793,106.51959301049106,29.64369064444473,treated
1,24.582972972972986,292.0,571.6874014883159,106.543191993612,29.52835798979635,treated
1,27.027600000000007,376.0,64.29088879053799,106.6021048026668,29.68166475256673,treated
1,26.628400000000056,293.0,468.6190284324789,106.61917990032993,29.473532889686,treated
1,28.548620689655195,344.0,406.7268363332387,106.46009888278812,29.489546149513856,treated
1,26.179285714285754,312.0,148.8454053361096,106.31076252405262,29.62866777009622,treated
1,26.071714285714336,214.0,539.5121888827671,106.48515961606113,29.564140988443164,treated
1,23.73514285714288,204.0,835.0555659720774,106.54323299139352,29.46519509275315,treated
1,26.501515151515207,243.0,11.312640090636314,106.5265469650001,29.5714858984334,treated
1,26.694666666666706,244.0,55.836208120567335,106.45368353799984,29.733535368050056,treated
1,29.84047619047624,350.0,396.9234580018226,106.647685891601,29.749139792968545,treated
1,27.028518518518524,212.0,959.0606906593068,106.49556347778642,29.36968613641217,treated
1,26.561875000000043,307.0,4107.3859201309615,106.51567646925368,29.594512102781938,treated
1,26.90161290322584,256.0,955.3472623585373,106.45304337733396,29.56748618906276,treated
1,26.413529411764728,241.0,922.3725275753196,106.51851143085467,29.510935171346947,treated
1,26.99695652173915,325.0,404.6214422439336,106.62278072929188,29.757798818362502,treated
1,26.593750000000057,314.0,93.67993498095824,106.53070863249296,29.595414575870677,treated
1,27.4692,293.0,936.1109681350308,106.57518096237736,29.654688836533158,treated
1,28.242727272727336,381.0,1104.0457374055848,106.55366012940388,29.66269910984005,treated
1,26.28000000000003,263.0,38.8416124057236,106.5069163643333,29.51411232573344,treated
1,27.21240000000006,417.0,1112.5554135953012,106.60345523255036,29.688318892279028,treated
1,27.242666666666707,274.0,764.4434623995261,106.22431551820146,29.573514991756834,treated
1,29.58200000000005,331.0,1088.4791669401686,106.66479284247656,29.777716551890595,treated
1,28.16391304347832,348.0,636.0316376576889,106.55726903034662,29.659592244654668,treated
1,26.298695652173933,331.0,771.3658463334905,106.650806104294,29.7859941543202,treated
1,27.02533333333338,279.0,625.9960537791599,106.49931137562427,29.592199763950795,treated
1,27.13000000000005,357.0,116.77545999677652,106.52749953921168,29.626336644648333,treated
1,25.73242424242426,223.0,688.6934846252701,106.46988404639596,29.55920846938085,treated
1,25.25875000000002,228.0,957.8631130983372,106.5363897783264,29.45891365676964,treated
1,26.28515151515154,250.0,854.2274626153104,106.49727257808262,29.569957766200385,treated
1,29.09413793103454,337.0,951.2340454520328,106.4827617018674,29.5349898772505,treated
1,26.90161290322584,210.0,18.30688459273199,106.44811017266674,29.566489718033417,treated
1,23.20562500000005,242.0,535.3106545891645,106.53512342677088,29.40755289215135,treated
1,28.34478260869565,350.0,691.4679184902079,106.61054783606596,29.71695034176868,treated
1,26.913225806451635,337.0,478.2955489746985,106.48240949490312,29.536791027493614,treated
1,25.698333333333323,292.0,345.1990231136183,106.52783695186396,29.50089359801826,treated
1,23.686000000000035,295.0,968.7890981073208,106.5956666436781,29.57120171279469,treated
1,26.2306451612904,259.0,151.17653426759247,106.47827137966672,29.46386723366673,treated
1,27.439285714285745,303.0,525.8980755431568,106.5252563398139,29.61541130537625,treated
1,25.445625000000007,266.0,98.25775329664482,106.48112233166673,29.469794995599997,treated
1,26.90161290322584,223.0,870.3802452562279,106.44227404039022,29.570310097852392,treated
1,26.499285714285747,308.0,754.2721313684002,106.33086551055727,29.633929545232476,treated
1,26.64937500000002,233.0,495.3319921073831,106.54190227782806,29.57305007117498,treated
1,26.445625000000007,300.0,1135.9979988655589,106.53670177298612,29.58514382802583,treated
1,24.83571428571429,241.0,498.48175358303433,106.55082243936408,29.561693269644277,treated
1,24.176666666666733,246.0,588.5921504245824,106.53763513286448,29.521096371149607,treated
1,27.85260869565218,348.0,565.6512059778499,106.4776097460332,29.73862014003264,treated
1,27.446666666666715,320.0,1055.9102521285029,106.59016861897842,29.662466023653344,treated
1,23.73514285714288,206.0,281.6047296551,106.54173692941252,29.465163696665563,treated
1,27.02533333333338,286.0,432.5719178167249,106.4967397888241,29.59529477384403,treated
1,23.73514285714288,213.0,17.258294256426026,106.54501508766668,29.473556002066744,treated
1,25.25875000000002,190.0,962.1976687443872,106.53275582265202,29.4646966409722,treated
1,25.14058823529416,262.0,928.7104439556468,106.5969032421406,29.58768857796293,treated
1,26.593750000000057,314.0,17.229347525407377,106.5306542166667,29.59304918536673,treated
1,24.03000000000003,189.0,1.6096302408607306,106.60214158300002,29.60311882680003,treated
1,27.93240000000003,432.0,1293.9567018182345,106.53539582398405,29.64642344742843,treated
1,27.456666666666703,291.0,1630.053952304218,106.3705742776158,29.593994894209708,treated
1,28.44923076923084,288.0,785.6231014023365,106.43320402194496,29.490743295911415,treated
1,28.71428571428578,293.0,666.6449919605235,106.49507719011754,29.528294353758472,treated
1,28.59923076923081,284.0,469.0395629780933,106.5621782982422,29.63845807433105,treated
1,27.188000000000045,245.0,86.1208440580913,106.43497572845314,29.55403244608373,treated
1,26.99695652173915,398.0,453.2282787968998,106.62719368117266,29.75371885872744,treated
1,29.39074074074074,328.0,1433.4686747155806,106.446854787835,29.496493233039025,treated
1,24.03000000000003,209.0,43.467094970056905,106.59969011473144,29.6002453419382,treated
1,28.463793103448268,303.0,1428.3350770980333,106.48479974779056,29.520678332504996,treated
1,27.10448275862069,306.0,962.4606200629366,106.50015653518923,29.544421477585928,treated
1,25.514705882352985,247.0,70.9868130885795,106.55474199082596,29.60674799334491,treated
1,28.94185185185188,367.0,293.3024756998634,106.47277285180394,29.534875356838,treated
1,25.25200000000001,213.0,1033.7231996638104,106.44183008322808,29.64110999034166,treated
1,25.968571428571465,284.0,902.6157488376024,106.30830683073016,29.603745374202404,treated
1,25.445625000000007,281.0,617.6778059842084,106.48284232934036,29.466133028369946,treated
1,27.19482758620694,304.0,875.3951297514225,106.5282237116296,29.601459816398044,treated
1,28.004193548387093,350.0,770.4064019505549,106.48051823966694,29.50780435303476,treated
1,30.29888888888894,359.0,52.717786604737896,106.29411079900002,29.38973825410005,treated
1,26.62636363636369,300.0,921.2475305406604,106.51806192929034,29.577985689012344,treated
1,26.48411764705884,278.0,642.9965489886903,106.50488229726162,29.519174518280884,treated
1,27.456666666666703,291.0,726.5756544644069,106.37156155471284,29.594672556768664,treated
1,26.31066666666669,273.0,657.9481209034004,106.47546336258424,29.47849489673971,treated
1,26.260000000000048,271.0,377.5895493699986,106.4627196369147,29.57320014731148,treated
1,29.383600000000055,292.0,1650.091127436118,106.4457247890513,29.532822763969765,treated
1,25.96741935483874,311.0,852.5731904292036,106.477221396026,29.598182764194657,treated
1,26.298125000000027,287.0,91.51718804863062,106.56849375759046,29.5140077516333,treated
1,28.27720000000005,330.0,530.0592957724389,106.56792054896572,29.646472590214792,treated
1,27.333571428571418,268.0,665.1674349861248,106.50745571163397,29.645526038876376,treated
1,28.96931034482759,325.0,375.4628017701351,106.46723672577224,29.497342505941432,treated
1,26.56769230769231,353.0,562.3382764647981,106.5228854113534,29.63440325729897,treated
1,27.02533333333338,291.0,2026.424804713257,106.49901553841208,29.59886546631273,treated
1,26.703529411764748,256.0,261.3708230725172,106.49490336064687,29.57362758244492,treated
1,27.13160000000005,397.0,843.2712387695383,106.6211093193763,29.73926983419073,treated
1,29.19000000000005,290.0,192.40554262529608,106.43434956871404,29.481997480030035,treated
1,27.057407407407425,419.0,106.46314397791744,106.54271186966672,29.64316288016668,treated
1,25.032352941176494,288.0,18.304226102271578,106.5698738188835,29.507732263822696,treated
1,24.19642857142861,241.0,689.1390510117833,106.2582399300883,29.28555687392353,treated
1,26.76448275862072,223.0,685.9626501871537,106.5380448634314,29.449515515985965,treated
1,26.816451612903226,269.0,1064.9912235388206,106.49532075557738,29.51285342361668,treated
1,24.53411764705885,320.0,492.7153880484947,106.47675687026512,29.60694422547077,treated
1,27.29727272727274,254.0,803.2450448820543,106.55018880093168,29.52153996676923,treated
1,27.328333333333376,294.0,512.535821670447,106.62314642128908,29.48125096555535,treated
1,28.547500000000014,241.0,688.4361739957849,106.43968409321148,29.436743416182757,treated
1,30.05666666666673,207.0,545.7643238995906,106.74176219316202,29.65613272322725,treated
1,23.872285714285734,258.0,600.6706765953993,106.57183963803928,29.56394984472886,treated
1,25.52757575757579,259.0,410.572425502892,106.5528135917993,29.578627458257664,treated
1,27.74384615384622,327.0,397.9968593774684,106.3518781517599,29.396934915233224,treated
1,26.48090909090911,231.0,644.3953193005086,106.5212378445798,29.569148756865083,treated
1,25.25875000000002,190.0,862.7634500027016,106.53739049776226,29.464725399988108,treated
1,24.60882352941178,252.0,906.6610875729866,106.56555920472272,29.483409704013468,treated
1,24.883125000000007,261.0,636.9995386985885,106.51651982228202,29.469403041918618,treated
1,26.363529411764773,284.0,1173.3061439263254,106.52284235770364,29.575462809279166,treated
1,25.032352941176494,302.0,1046.3115876916736,106.57449174975018,29.508641654645665,treated
1,26.385882352941223,278.0,5.391410572384694,106.52036749400008,29.535627234400028,treated
1,26.28000000000003,264.0,978.1037226910662,106.506474246329,29.511432977928614,treated
1,25.02000000000004,229.0,1089.7435336481226,106.52844761454332,29.38112050818079,treated
1,27.686000000000035,283.0,711.4879592445968,106.49477478823098,29.52255123423243,treated
1,27.39615384615388,288.0,857.4502004310083,106.36527769550013,29.613826919200054,treated
1,26.20225806451617,267.0,759.9813713753354,106.4714999855,29.472581080650052,treated
1,28.44923076923084,288.0,19.399068186235624,106.43120735466668,29.4828467868,treated
1,24.03000000000003,189.0,11.268243607395426,106.60094950176877,29.60163744267204,treated
1,26.59647058823532,296.0,64.60874006245604,106.56089786327814,29.52746602245381,treated
1,25.52757575757579,307.0,209.8766898638851,106.55000215863008,29.58101692403832,treated
1,25.14058823529416,270.0,715.7691265442943,106.59327263720768,29.583959201906243,treated
1,28.39560000000006,359.0,34.380493376329504,106.56091075480556,29.649817950027195,treated
1,28.71428571428578,350.0,860.7036982290642,106.49133495056928,29.534725905982828,treated
1,25.6968571428572,248.0,2167.4981081568408,106.54107749752168,29.52356065015425,treated
1,26.58200000000005,198.0,657.9452901765761,106.4426549781664,29.64507790010111,treated
1,26.48090909090911,208.0,821.6787632029838,106.52146082390284,29.56739699181853,treated
1,26.501515151515207,243.0,856.4900109853087,106.52838408949506,29.57103847151631,treated
1,26.28000000000003,263.0,2.15794252150487,106.50864515366668,29.513980532733378,treated
1,27.034516129032284,260.0,1355.045006153341,106.45256478357732,29.562037128528203,treated
1,26.499285714285747,291.0,805.1969827868552,106.32845872966894,29.62873741038879,treated
1,26.69933333333336,270.0,616.1692850693546,106.50163318973104,29.602879494915012,treated
1,26.593750000000057,361.0,1395.6864985737022,106.52749103730127,29.59395221215874,treated
1,25.05303030303037,240.0,1071.7444314817951,106.54950228466588,29.59453948920248,treated
1,24.678823529411773,320.0,1233.301382131512,106.53296780199643,29.550859021858532,treated
1,24.83424242424246,196.0,950.3583234664447,106.51059634562274,29.553121012949653,treated
1,27.638000000000037,335.0,565.552231327543,106.48397751143804,29.49502508454249,treated
1,27.13000000000005,357.0,89.8697387141996,106.52749317663132,29.62609157754312,treated
1,25.12515151515157,305.0,274.3635220422303,106.55535562450852,29.586137837674592,treated
1,27.041200000000003,303.0,1051.0870105237002,106.60865237607015,29.668548759336847,treated
1,24.45055555555558,246.0,142.409503170935,106.53291172601044,29.486708918925117,treated
1,25.979333333333383,296.0,818.3493368408359,106.21178709302696,29.58883423222389,treated
1,24.45193548387101,233.0,741.659871938713,106.27397302738834,29.27827674738076,treated
1,26.8951851851852,269.0,798.7967338726169,106.68079078565913,29.5163550342388,treated
1,26.69933333333336,277.0,1331.4281649796312,106.498921006125,29.60420073409876,treated
1,27.53000000000003,299.0,889.6625246569736,106.30596811188754,29.57890589634465,treated
1,26.1805555555556,303.0,670.0381528781103,106.52560365794989,29.493299031001055,treated
1,26.445625000000007,316.0,310.0781313767223,106.53815794627516,29.58826366753934,treated
1,26.45620689655175,287.0,1169.8502386836603,106.22902040597562,29.559975397280606,treated
1,25.55606060606061,296.0,105.49270592578368,106.54161862056432,29.59148039636414,treated
1,25.66470588235296,287.0,933.2068746350682,106.57087992591786,29.523214662150885,treated
1,25.988125000000025,322.0,672.784139650456,106.54412291432187,29.5863000699528,treated
1,26.593750000000057,362.0,994.9673801963532,106.52815863345656,29.598635582065995,treated
1,25.3629411764706,272.0,53.84208587979086,106.56713228375476,29.509338707319905,treated
1,26.699375000000032,257.0,422.4156238014591,106.46165247639571,29.55605084970009,treated
1,27.034516129032284,271.0,1051.492569452122,106.45870676464126,29.563366586211984,treated
1,26.472424242424268,268.0,738.9876912407832,106.4593851900492,29.569813639612185,treated
1,25.55606060606061,296.0,477.43396996725215,106.5405531343939,29.59083426569968,treated
1,28.59923076923081,289.0,19.3430709961774,106.56094402500004,29.639641044599973,treated
1,25.06,214.0,416.1798769685473,106.49899402869428,29.55475204154673,treated
1,26.20225806451617,264.0,551.7205118920242,106.47624473213531,29.469172540565552,treated
1,24.723714285714323,222.0,931.1092150041447,106.55196535349737,29.506424553617023,treated
1,26.922000000000025,281.0,701.8687114824322,106.4812480615853,29.50994685316976,treated
1,25.813333333333333,304.0,1225.0851303378415,106.5549683845732,29.5332257324832,treated
1,24.39137931034486,291.0,664.1697364057882,106.296874000426,29.62118091891452,treated
1,28.00310344827591,297.0,662.6480521199518,106.56024762804496,29.628116826657884,treated
1,27.390000000000043,286.0,942.7932135729944,106.48704511167033,29.58879890166392,treated
1,29.024482758620707,336.0,643.8671193466918,106.4594654785652,29.505922917076013,treated
1,26.83160000000004,342.0,715.6487387818428,106.60928744993495,29.672667153160983,treated
1,25.988125000000025,331.0,577.4142160815481,106.54787460792856,29.587454458084924,treated
1,24.9974285714286,355.0,1541.2650965102353,106.4847659801673,29.55201335607786,treated
1,26.699375000000032,267.0,724.1473778993778,106.46339835673406,29.55836549842357,treated
1,26.561875000000043,314.0,792.797443527244,106.51885988604032,29.59283178040035,treated
1,26.501515151515207,229.0,731.038735987568,106.52739010675988,29.56806852538574,treated
1,27.77083333333337,431.0,647.5556711740987,106.60371564266944,29.691973535419468,treated
1,26.930606060606124,270.0,12.922228218294649,106.56680473724984,29.509996314054337,treated
1,27.34280000000001,268.0,1948.246873339924,106.65343453552644,29.508283881698883,treated
1,26.69933333333336,267.0,844.5098544773161,106.50350025008086,29.60427040163212,treated
1,25.032352941176494,297.0,612.653022215195,106.57157405956036,29.503192591206105,treated
1,26.83160000000004,312.0,1144.5103118373772,106.60362880856866,29.67142698373244,treated
1,27.199600000000032,320.0,667.2790258738069,106.61452728891916,29.673157548027277,treated
1,23.7455555555556,232.0,912.5642905183568,106.53795783218509,29.51855386403941,treated
1,25.163333333333355,203.0,567.0304996731448,106.54187204891984,29.460476080574825,treated
1,28.53434782608701,295.0,1076.1001708792571,106.78663594746412,29.718433392525583,treated
1,23.20562500000005,231.0,502.3245389053936,106.53727406844484,29.40731945094751,treated
1,27.85260869565218,343.0,53.7184147778948,106.48401816666671,29.743179430066675,treated
1,27.3964285714286,263.0,241.5155879564745,106.5439977444408,29.619892815347036,treated
1,25.032352941176494,303.0,50.0646245032216,106.57319852512283,29.50154380144233,treated
1,26.961515151515187,290.0,574.8875783814401,106.5082304999914,29.530740240223857,treated
1,25.032352941176494,297.0,99.06250191063332,106.57148154906554,29.501466148499663,treated
1,26.045999999999992,387.0,780.434531174022,106.62550587051672,29.749166638696085,treated
1,26.413529411764728,261.0,1235.2502268660423,106.51597448003204,29.51255846439791,treated
1,26.62636363636369,280.0,662.720505054515,106.5152878338479,29.575261831368746,treated
1,27.11709677419361,345.0,617.9488899952843,106.48649389215932,29.539709091794947,treated
1,24.883125000000007,261.0,652.6538989862139,106.51612022304016,29.46995527121306,treated
1,26.795000000000016,305.0,79.17738257865669,106.519679489,29.587666424166724,treated
1,27.02533333333338,289.0,882.4182588082454,106.50238279899791,29.591877795785454,treated
1,26.89714285714291,283.0,565.1743887577987,106.22523212420396,29.606509916131543,treated
1,30.060769230769267,303.0,837.216976040752,106.44207611863771,29.5212132425979,treated
1,29.32285714285717,306.0,803.6195945500631,106.47548066237248,29.51923528700987,treated
1,24.09400000000005,252.0,491.5425597131889,106.573359396934,29.555607710813213,treated
